Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
WmfSelectObject;6.0;1.0;8.0;1124;0;0;3
TestBiffViewer;3.0;2.0;10.0;40;1;1;2
CFRule12Record;62.0;5.0;33.0;1124;0;1;2
ArcTo;19.0;1.0;5.0;1124;0;0;3
EmfPlusSetPageTransform;5.0;1.0;5.0;1124;0;0;3
SSCellRange;15.0;1.0;6.0;1124;0;0;3
CommandArgs;24.0;1.0;3.0;1124;0;0;3
CellPropertySetter;3.0;1.0;5.0;1124;0;0;3
ModifyDocumentSummaryInformation;3.0;1.0;7.0;1124;0;0;3
EncryptionHandler;0;0;0;1124;0;0;3
EmfBeginPath;4.0;1.0;5.0;1124;0;0;3
XOREncryptionInfoBuilder;3.0;1.0;12.0;1124;0;0;3
XSLFTextRun;102.0;1.0;47.0;1124;0;0;2
WmfOutPrecision;4.0;0;2.0;1124;0;0;3
XSSFPicture;20.0;2.0;21.0;1124;0;0;2
TestLists;9.0;1.0;7.0;1124;0;0;3
DrawMasterSheet;4.0;2.0;9.0;1124;0;0;3
XSLFFillProperties;0;0;0;1124;0;0;3
EscherShapePathProperty;2.0;3.0;5.0;1124;0;0;3
TestXSSFHeaderFooter;14.0;1.0;4.0;1124;0;0;3
TestIsBlank;1.0;1.0;10.0;26;0;0;0
MyPOIFSStream;3.0;2.0;2.0;13;0;0;0
SLGraphics;106.0;3.0;21.0;1124;0;0;2
ArrayFunction;0;0;0;1124;0;0;3
TestDateValue;5.0;1.0;7.0;53;0;1;1
UnsupportedVariantTypeException;1.0;5.0;8.0;1124;0;0;3
POIFSViewable;0;0;0;1124;0;0;3
Replace;4.0;2.0;7.0;1124;0;0;3
EMF;11.0;3.0;10.0;1124;0;0;3
FibBaseAbstractType;72.0;1.0;12.0;1124;0;0;2
LegendPosition;3.0;0;11.0;1124;0;0;3
RecordLister;21.0;1.0;7.0;1124;1;1;2
SpaceType;1.0;1.0;2.0;1124;0;0;3
TestValue;5.0;1.0;7.0;64;0;0;0
UnionPtg;8.0;3.0;9.0;1124;0;0;3
TestBasic;10.0;1.0;15.0;145;0;1;2
AllIndividualFunctionEvaluationTests;0.0;1.0;35.0;42;0;0;2
ChunkHeaderV11;8.0;3.0;3.0;1124;0;0;3
TestEscherClientAnchorRecord;4.0;1.0;7.0;81;0;1;1
ViewDefinitionRecord;8.0;4.0;8.0;1124;0;0;3
StandardCipherOutputStream;8.0;3.0;11.0;1124;0;0;3
TestColumnHelper;23.0;1.0;9.0;1124;0;0;3
TextShape;0;0;0;1124;0;0;3
HWPFLister;109.0;1.0;45.0;1124;0;0;2
Row;0;0;0;1124;1;1;2
Function2Arg;0;0;0;1124;0;0;3
Drawing;0;0;0;1124;0;0;3
WmfSetLayout;4.0;1.0;6.0;1124;0;0;3
TestSXSSFEvaluationSheet;3.0;2.0;7.0;1124;0;0;3
BaseTestFont;5.0;1.0;10.0;159;0;1;1
StyleDescription;33.0;1.0;17.0;1124;0;0;2
OperationEvaluationContext;81.0;1.0;81.0;1124;0;0;2
MRound;5.0;1.0;10.0;1124;0;1;1
EmfPlusRegionNode;14.0;1.0;5.0;1124;0;0;3
Na;1.0;2.0;4.0;1124;0;0;3
TestFontBasisRecord;2.0;1.0;5.0;36;0;1;1
CombinedIteratorTest;9.0;1.0;1.0;1124;0;0;3
CompareResult;17.0;1.0;7.0;1124;0;0;3
ThreeDEval;0;0;0;1124;0;0;3
EnvelopedSignatureFacet;1.0;1.0;4.0;1124;0;0;3
HideObjRecord;11.0;4.0;8.0;1124;0;0;3
BitmapFormat;6.0;1.0;4.0;1124;0;0;3
IfFunc;24.0;2.0;16.0;1124;0;0;2
TestCommonSL;2.0;1.0;10.0;11;0;1;1
XDDFNormalAutoFit;13.0;1.0;4.0;1124;0;0;3
XSSFPrintSetup;62.0;1.0;9.0;1124;0;0;2
MoveTo;15.0;1.0;5.0;1124;0;0;3
PictureData;0;0;0;1124;0;1;1
TestEmbeddedObjectRefSubRecord;8.0;1.0;7.0;107;0;1;1
Path;18.0;1.0;9.0;1124;0;0;3
CustomMAPIProperty;1.0;2.0;2.0;1124;0;0;3
POIXMLDocumentHandler;4.0;1.0;11.0;1124;0;0;3
XDDFBar3DChartData;39.0;2.0;11.0;1124;0;0;3
MockAreaEval;8.0;2.0;7.0;82;0;0;0
TestXorEncryption;3.0;1.0;14.0;50;0;1;1
EmfCommentDataEndGroup;3.0;1.0;4.0;1124;0;0;3
TestSanityChecker;4.0;1.0;9.0;96;1;0;1
FontFamily;6.0;0;10.0;1124;0;0;3
HSLFSlideShowEncrypted;75.0;1.0;23.0;1124;0;0;2
PlfLfoTest;2.0;1.0;3.0;1124;0;0;3
TestXSSFPictureData;7.0;1.0;11.0;1124;0;0;3
NamePtg;11.0;3.0;21.0;1124;0;0;2
FibBase;21.0;2.0;4.0;1124;0;0;3
XDDFLineEndProperties;8.0;1.0;4.0;1124;0;0;3
TypedPropertyValue;36.0;1.0;22.0;1124;0;0;2
ApacheconEU08;23.0;1.0;21.0;1124;0;0;2
TestStyleTextPropAtom;30.0;1.0;9.0;1124;0;0;3
TestXSSFDateAxis;1.0;1.0;10.0;1124;0;0;3
AreaEval;0;0;0;1124;1;1;2
FractionFormat;19.0;2.0;6.0;1124;0;1;1
TestHeaderStories;9.0;1.0;7.0;1124;0;0;3
TestPageItemRecord;3.0;1.0;8.0;29;0;1;1
ErrorStyle;0.0;1.0;6.0;1124;0;0;3
TestXSSFChartAxis;10.0;1.0;10.0;1124;0;0;3
DocumentProperties;5.0;2.0;5.0;1124;0;0;3
XSLFAutoShape;8.0;4.0;23.0;1124;0;0;2
ExcelAntTask;16.0;1.0;5.0;1124;0;0;3
XMLHelper;20.0;1.0;32.0;1124;0;1;2
FunctionPtg;4.0;4.0;3.0;16;1;0;1
CellFormatPart;65.0;1.0;18.0;1124;0;0;2
AggregatingUDFFinder;5.0;1.0;13.0;1124;0;0;3
FontGroup;10.0;0;15.0;1124;0;0;2
FillsAndColors;1.0;1.0;9.0;1124;0;0;3
TestXSSFTextParagraph;1.0;1.0;14.0;1124;0;0;3
AreaPtgBase;38.0;3.0;28.0;1124;0;0;2
EmfGraphicsMode;0.0;0;1.0;1124;0;0;3
TestWriteWellKnown;10.0;1.0;21.0;486;0;1;2
SheetDataWriterWithDecorator;5.0;2.0;6.0;1124;0;0;3
ExternSheetNameResolver;9.0;1.0;8.0;1124;0;0;3
TextRun;0;0;0;1124;0;0;3
ReSave;7.0;1.0;3.0;1124;1;1;2
TestLen;6.0;1.0;9.0;40;0;1;1
SheetRecordCollector;5.0;1.0;4.0;1124;0;0;3
TestBug42464;8.0;1.0;15.0;52;0;1;2
TestDirectoryProperty;25.0;1.0;8.0;230;0;1;1
HSSFAutoFilter;1.0;1.0;2.0;1124;0;0;3
PackageHelper;12.0;1.0;19.0;1124;0;0;2
BitField;24.0;1.0;124.0;1124;0;1;2
SSTDeserializer;5.0;1.0;7.0;1124;0;1;1
TestIFFunctionFromSpreadsheet;1.0;2.0;1.0;9;0;0;0
TestLbsDataSubRecord;5.0;1.0;15.0;125;0;1;2
CleanerUtil;8.0;1.0;2.0;1124;0;0;3
EmfFrameRgn;8.0;2.0;9.0;1124;0;0;3
WmfOffsetViewportOrg;9.0;1.0;8.0;1124;0;0;3
CFRTID;3.0;1.0;3.0;1124;0;0;3
OldFileFormatException;1.0;6.0;7.0;1124;0;0;3
TestExcelAntSetDoubleCell;3.0;1.0;5.0;1124;0;0;3
ReadTitle;4.0;1.0;4.0;1124;0;0;3
CryptoAPIDecryptor;22.0;2.0;27.0;1124;0;0;2
HwmfTextVerticalAlignment;0.0;0;4.0;1124;0;0;3
EmfSetMapMode;3.0;2.0;6.0;1124;0;0;3
XDDFColorRgbBinary;8.0;2.0;5.0;1124;0;0;3
TestXSSFDrawing;25.0;1.0;38.0;1124;0;0;2
HDGFLZW;6.0;2.0;4.0;1124;0;0;3
XDDFGeometryRectangle;2.0;1.0;1.0;1124;0;0;3
CellCacheEntry;23.0;1.0;18.0;1124;0;0;2
SignatureOutputStream;7.0;3.0;3.0;1124;0;0;3
WorkbookNotFoundException;1.0;3.0;3.0;1124;0;0;3
XSSFOddFooter;4.0;2.0;5.0;1124;0;0;3
POIFSFileHandler;5.0;2.0;15.0;1124;0;0;2
CRNRecord;10.0;4.0;8.0;1124;0;0;3
CacheAreaEval;15.0;2.0;17.0;1124;0;0;2
TestCellAddress;6.0;1.0;2.0;67;0;1;1
InputStreamSupplier;0;0;0;1124;0;0;3
AdjustPoint;10.0;1.0;10.0;1124;0;0;3
TestShortField;11.0;1.0;3.0;113;0;0;3
FilledCellIterator;3.0;1.0;3.0;1124;0;0;3
CategorySeriesAxisRecord;24.0;4.0;10.0;1124;0;1;1
Grouping;3.0;0;5.0;1124;0;0;3
ImageRenderer;0;0;0;1124;0;0;3
FillStyle;0;0;0;1124;0;0;3
ValueRecordsAggregate;62.0;1.0;18.0;1124;1;1;2
TestExternalEntities;1.0;1.0;3.0;1124;0;0;3
LineStyleDelegate;34.0;1.0;2.0;1124;0;0;3
WmfExtTextOutOptions;5.0;1.0;10.0;1124;0;0;3
Comments;0;0;0;1124;0;0;3
ExHyperlinkAtom;8.0;3.0;12.0;1124;0;0;3
ExcelToFoConverter;94.0;2.0;30.0;1124;0;0;2
XSSFEvaluationSheet;14.0;1.0;11.0;1124;0;0;3
OffsetArea;5.0;1.0;6.0;1124;0;0;3
AbstractNumericTestCase;6.0;1.0;11.0;42;0;0;0
AxisTickMark;3.0;0;9.0;1124;0;0;3
CellGeneralFormatter;13.0;2.0;4.0;1124;0;0;3
TableWidthType;2.0;0;4.0;1124;0;0;3
DMin;6.0;1.0;5.0;1124;0;0;3
SlideLayoutType;5.0;0;4.0;1124;0;0;3
WmfClipPrecision;10.0;1.0;9.0;1124;0;0;3
XSSFTestDataSamples;21.0;1.0;74.0;1124;0;0;2
TestMinusZeroResult;10.0;1.0;9.0;108;0;1;1
HSLFFreeformShape;15.0;5.0;21.0;1124;0;0;2
SttbUtils;6.0;1.0;4.0;1124;0;0;3
TestHSSFAnchor;15.0;1.0;18.0;359;0;1;2
NotesAtom;16.0;3.0;11.0;1124;0;0;3
XSSFBRichTextString;10.0;2.0;3.0;1124;0;0;3
WmfPatBlt;6.0;1.0;8.0;1124;0;0;3
ArrayRecord;14.0;5.0;16.0;1124;0;1;2
WmfSetTextJustification;4.0;1.0;6.0;1124;0;0;3
XSSFWorkbookType;3.0;0;4.0;1124;0;0;3
PresetParser;105.0;1.0;20.0;1124;0;0;2
TestTextRecord;2.0;1.0;5.0;84;0;1;1
EmfPlusImage;45.0;1.0;22.0;1124;0;0;2
HSLFObjectShape;39.0;4.0;37.0;1124;0;0;2
PAPFormattedDiskPage;24.0;2.0;11.0;1124;0;0;3
TestExternalLinksTable;4.0;1.0;4.0;1124;0;0;3
TestHemfPicture;28.0;1.0;21.0;1124;0;0;2
HSSFChildAnchor;23.0;2.0;15.0;1124;0;0;2
TestPPMT;1.0;1.0;7.0;21;0;1;1
AxisOrientation;3.0;0;8.0;1124;0;0;3
SpreadsheetWriter;12.0;1.0;3.0;1124;0;0;3
StreamTest;0.0;1.0;3.0;1124;0;0;3
FootnoteEndnoteIdManager;5.0;1.0;5.0;1124;0;0;3
EmfArc;4.0;2.0;6.0;1124;0;0;3
PackagingURIHelper;73.0;1.0;43.0;1124;0;0;2
FontFormatting;0;0;0;1124;0;0;3
EmfPlusObject;16.0;1.0;14.0;1124;0;0;3
TextBox;0;0;0;1124;0;0;3
Subtotal;29.0;1.0;13.0;1124;0;1;1
EscherSpRecord;30.0;2.0;35.0;1124;0;1;2
EmfBitBlt;2.0;3.0;2.0;1124;0;0;3
EvaluationTracker;15.0;1.0;12.0;1124;0;0;3
WindowTwoRecord;50.0;4.0;20.0;1124;0;0;2
LocalProperty;3.0;2.0;2.0;29;1;0;1
ChunkGroupWithProperties;0;0;0;1124;0;0;3
AgileEncryptionVerifier;24.0;2.0;10.0;1124;0;0;3
TestQuotient;5.0;1.0;6.0;35;0;0;0
ChartSubstreamRecordAggregate;10.0;3.0;10.0;1124;0;0;3
WmfScanObject;3.0;1.0;5.0;1124;0;0;3
HasShapeProperties;0;0;0;1124;0;0;3
AbstractExcelUtils;33.0;1.0;11.0;1124;0;0;3
XDDFSpacingPoints;6.0;2.0;3.0;1124;0;0;3
Roman;13.0;2.0;8.0;1124;0;0;3
Link;0.0;0;1.0;1124;0;0;3
EmfCommentDataPlus;6.0;1.0;11.0;1124;0;0;3
CellNumberPartHandler;28.0;1.0;4.0;1124;0;0;3
FontRecord;46.0;4.0;17.0;1124;0;1;2
SS;0;0;0;33;0;1;1
BaseTestCircularReferences;7.0;1.0;11.0;129;0;1;1
EscherRecordHolder;36.0;1.0;7.0;1124;0;0;3
BitFieldFactory;2.0;1.0;90.0;1124;0;1;2
XSSFTableColumn;10.0;1.0;6.0;1124;0;0;3
XDDFAutoFit;0;0;0;1124;0;0;3
TestWorkdayFunction;12.0;1.0;10.0;138;1;1;2
TestBlankFileRead;8.0;1.0;4.0;1124;0;0;3
ExtractorFactory;46.0;1.0;48.0;1124;0;0;2
Attachment;20.0;1.0;14.0;1124;0;0;3
TestMessageSubmissionChunk;3.0;1.0;4.0;1124;0;0;3
ColorStyle;0;0;0;1124;0;0;3
XSLFPictureShape;49.0;3.0;30.0;1124;0;0;2
TestXWPFWordExtractor;29.0;1.0;8.0;1124;0;0;3
Proportion;0.0;0;2.0;1124;0;0;3
LFOLVLBaseAbstractTypeTest;1.0;1.0;1.0;1124;0;0;3
UpdateEmbeddedDoc;11.0;1.0;10.0;1124;0;0;3
XSSFBParseException;1.0;4.0;10.0;1124;0;0;3
VBAInfoAtom;12.0;3.0;5.0;1124;0;0;3
TestReWrite;11.0;1.0;11.0;1124;0;0;3
CipherAlgorithm;9.0;0;37.0;1124;0;1;2
EllipticalArcTo;31.0;1.0;6.0;1124;0;0;3
TestEqualEval;10.0;1.0;11.0;118;0;1;1
TLPAbstractType;24.0;1.0;4.0;1124;0;0;3
DummyPositionSensitiveRecordWithChildren;3.0;4.0;5.0;1124;0;0;3
TextCap;0.0;0;5.0;1124;0;0;3
UDFFinder;0;0;0;1124;1;0;1
RoundTripHFPlaceholder12;7.0;3.0;6.0;1124;0;0;3
NullPropertyValue;2.0;2.0;4.0;1124;0;0;3
LinearOffsetRange;11.0;1.0;2.0;1124;0;0;3
HSLFTabStop;18.0;1.0;11.0;1124;0;0;3
XSLFSheet;125.0;2.0;96.0;1124;0;0;2
TableRow;37.0;2.0;25.0;1124;0;0;2
TableIterator;8.0;1.0;4.0;1124;0;0;3
RangePtg;8.0;3.0;7.0;1124;0;0;3
Subtype;0.0;0;1.0;1124;0;0;3
EscherProperties;0;0;0;1124;0;0;3
TestOle10Native;10.0;1.0;9.0;59;0;1;1
HSLFTestDataSamples;6.0;1.0;24.0;1124;0;0;2
ValueCollector;3.0;2.0;7.0;1124;0;0;3
POIFSDocument;24.0;1.0;23.0;1124;0;0;2
FontEntityAtom;19.0;3.0;13.0;1124;0;0;3
EscherContainerRecord;39.0;2.0;75.0;1124;1;1;2
TextContainer;0;0;0;1124;0;0;3
ComparisonOperator;0.0;1.0;5.0;1124;0;0;3
RecordUtil;32.0;1.0;2.0;1124;0;0;3
TestParseMissingBuiltInFuncs;11.0;1.0;8.0;61;0;1;1
XLS2CSVmra;38.0;1.0;27.0;1124;0;0;2
Value;38.0;2.0;11.0;1124;0;1;1
TestExcelStyleDateFormatter;11.0;1.0;2.0;107;0;1;1
CellWalkContext;0;0;0;1124;0;0;3
IconSet;6.0;0;12.0;1124;0;0;3
CellRange;0;0;0;1124;0;1;1
EvalListener;22.0;2.0;20.0;22;0;0;2
TestWordExtractor;24.0;1.0;20.0;1124;0;0;2
HSSFRecordTypes;7.0;0;182.0;1124;0;0;2
TestExternalNameRecord;9.0;1.0;8.0;117;0;1;1
CapsType;3.0;0;3.0;1124;0;0;3
TestXWPFStyles;12.0;1.0;10.0;1124;0;0;3
TestRecordCounts;10.0;1.0;7.0;1124;0;0;3
PredefinedPropertySet;1.0;0;2.0;1124;0;0;3
IntList;61.0;1.0;3.0;1124;0;0;2
ExpiredCertificateSecurityException;0.0;6.0;1.0;1124;0;0;3
MockExcelAntWorkbookHandler;2.0;1.0;3.0;1124;0;0;3
TestClean;4.0;1.0;11.0;36;0;0;0
TestIntegerField;11.0;1.0;3.0;128;0;0;3
HSSFDataValidationHelper;11.0;1.0;8.0;1124;0;0;3
TestSectionTable;5.0;1.0;13.0;1124;0;0;3
Word6Extractor;9.0;3.0;15.0;1124;0;0;2
StyleTextProp9Atom;14.0;3.0;14.0;1124;0;0;3
AttachmentChunks;28.0;1.0;19.0;1124;0;0;2
TextProp;26.0;1.0;15.0;1124;0;0;2
SheetTextExtractor;22.0;1.0;6.0;1124;0;0;3
Ole10Extractor;2.0;2.0;7.0;1124;0;0;3
TestUnicodeString;19.0;1.0;21.0;295;0;1;2
LinkedDropDownLists;3.0;1.0;11.0;1124;0;0;3
XSSFBFileHandler;6.0;2.0;8.0;1124;0;0;3
EmfPolyPolyline;3.0;3.0;4.0;1124;0;0;3
TestXDDFChartLegend;3.0;1.0;8.0;1124;0;0;3
MainMaster;14.0;5.0;10.0;1124;0;0;3
ParentPartConstructor;0;0;0;1124;0;0;3
TestXSSFSheetMergeRegions;7.0;1.0;7.0;1124;0;0;3
SystemOutLogger;6.0;1.0;2.0;1124;0;0;3
GraphicsVersion;4.0;0;1.0;1124;0;0;3
FuncVarPtg;11.0;4.0;22.0;1124;0;1;2
LSTFAbstractType;40.0;1.0;7.0;1124;0;0;3
TestFormulaParser;3.0;1.0;4.0;1313;0;1;1
PositionDependentRecordAtom;2.0;3.0;8.0;1124;0;0;3
Colorref;38.0;1.0;8.0;1124;0;0;3
PanoseLetterForm;0.0;0;1.0;1124;0;0;3
TestHSSFClientAnchor;11.0;1.0;8.0;114;0;1;1
XDGFMasterContents;4.0;4.0;10.0;1124;0;0;3
TestHSSFSheet;48.0;2.0;61.0;914;0;1;2
ExternalBookBlock;14.0;1.0;7.0;1124;0;0;3
HSSFFooter;5.0;2.0;8.0;1124;0;1;1
EmfPlusLineCapType;4.0;0;3.0;1124;0;0;3
CellEvaluationFrame;9.0;1.0;6.0;1124;0;0;3
TestRecalcIdRecord;3.0;1.0;6.0;34;0;1;1
EventRecordFactory;16.0;1.0;7.0;1124;0;1;1
XSSFBStylesTable;16.0;2.0;10.0;1124;0;0;3
XSSFEvenHeader;5.0;2.0;4.0;1124;0;0;3
XWPFDocument;210.0;3.0;111.0;1124;0;0;2
ColorUsage;4.0;0;9.0;1124;0;0;3
TestcaseRecordInputStream;9.0;1.0;91.0;65;0;1;2
DrawSimpleShape;60.0;2.0;24.0;1124;0;0;2
XDDFSurface3DChartData;16.0;2.0;9.0;1124;0;0;3
InfiniteLine;23.0;1.0;6.0;1124;0;0;3
HSSFWorkbookFactory;4.0;2.0;4.0;1124;0;0;3
SheetIterator;4.0;1.0;2.0;1124;0;0;3
TestMultiSheetFormulaEvaluatorOnXSSF;25.0;1.0;19.0;1124;0;0;2
TestDStarFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
HSSFRowShifter;5.0;3.0;6.0;1124;0;0;3
CryptoAPICipherInputStream;2.0;5.0;2.0;1124;0;0;3
NewLinesInCells;1.0;1.0;7.0;1124;0;0;3
CommandDefinition;4.0;1.0;6.0;1124;0;0;3
PageItemRecord;11.0;4.0;10.0;1124;0;1;1
EmfCommentDataBeginGroup;5.0;1.0;8.0;1124;0;0;3
ERFListener;0;0;0;1124;0;0;3
AllPOIUtilTests;0.0;1.0;14.0;21;0;0;0
TestAbstractFunctionPtg;3.0;1.0;2.0;33;1;0;1
SheetWriter;5.0;1.0;3.0;26;0;0;0
YearFrac;9.0;1.0;13.0;1124;0;0;3
TestLogicalFunction;4.0;1.0;10.0;58;0;0;0
HwmfRecord;0;0;0;1124;0;0;3
HemfPlusRegion;2.0;1.0;6.0;1124;0;0;3
XSLFTableCell;149.0;4.0;36.0;1124;0;0;2
ConditionType;4.0;1.0;5.0;1124;0;0;3
PrintHeadersRecord;13.0;4.0;10.0;1124;0;0;3
BaseTestXRow;3.0;2.0;5.0;1124;0;0;3
TestMAPIAttributes;7.0;1.0;12.0;1124;0;0;3
XSSFEvenFooter;5.0;2.0;4.0;1124;0;0;3
HSSFHyperlink;34.0;1.0;11.0;1124;1;1;2
TestMatrixFormulasFromBinarySpreadsheet;23.0;1.0;17.0;165;0;1;2
HSLFComment;12.0;1.0;5.0;1124;0;0;3
XSLFSlide;63.0;3.0;66.0;1124;0;0;2
HSSFWorkbook;240.0;2.0;354.0;1124;1;1;2
RevocationDataService;0;0;0;1124;0;0;3
TestSXSSFHyperlink;3.0;2.0;4.0;1124;0;0;3
ImageUtils;40.0;1.0;15.0;1124;0;1;2
TestIfError;1.0;1.0;10.0;56;0;0;0
XDGFXMLDocumentPart;2.0;2.0;7.0;1124;0;0;3
LineEndType;3.0;0;1.0;1124;0;0;3
Bin2Dec;11.0;2.0;12.0;1124;1;1;2
AllPOIFSStorageTests;0.0;1.0;3.0;10;0;0;0
XSSFImportFromXML;18.0;1.0;19.0;1124;0;0;2
SlidePersistAtom;12.0;3.0;13.0;1124;0;0;3
XDDFDoughnutChartData;8.0;2.0;6.0;1124;0;0;3
SplineStart;26.0;1.0;7.0;1124;0;0;3
DrawTextFragment;17.0;1.0;5.0;1124;0;0;3
XDDFPathShadeProperties;13.0;1.0;3.0;1124;0;0;3
CommandLineTextExtractor;3.0;1.0;3.0;1124;0;0;3
BaseTestSheetUpdateArrayFormulas;29.0;1.0;14.0;484;0;1;1
ShapeCollector;5.0;2.0;7.0;1124;0;0;3
XDDFBulletSize;0;0;0;1124;0;0;3
TestChunkData;6.0;1.0;6.0;1124;0;0;3
SheetBuilder;18.0;1.0;10.0;1124;0;0;3
FunctionID;0.0;1.0;2.0;1124;0;0;3
TestXSSFCellStyle;54.0;1.0;28.0;1124;0;0;2
EmfRoundRect;4.0;2.0;8.0;1124;0;0;3
TableRecord;30.0;5.0;15.0;1124;0;1;2
ExternalLinksTable;14.0;2.0;14.0;1124;0;0;3
ContinuableRecordInput;12.0;1.0;3.0;1124;0;0;3
XSSFFormulaUtils;30.0;1.0;18.0;1124;0;0;2
StatsLib;22.0;1.0;5.0;1124;0;1;1
HMEFMessage;24.0;1.0;17.0;1124;0;0;2
WmfPaletteParent;10.0;1.0;12.0;1124;0;0;3
StreamBlockByteBufferIterator;5.0;1.0;4.0;1124;0;0;3
LeftMarginRecord;12.0;4.0;8.0;1124;0;0;3
TableDemo;9.0;1.0;15.0;1124;0;0;2
XDDFTransform2D;29.0;1.0;4.0;1124;0;0;3
AxisUsedRecord;12.0;4.0;8.0;1124;0;1;1
FontGroupRange;2.0;1.0;2.0;1124;0;0;3
PatternFormatting;0;0;0;1124;0;0;3
TokenCollector;9.0;1.0;2.0;1124;0;0;3
TestDefaultUDFFinder;2.0;2.0;3.0;12;0;0;0
TextPFException9;16.0;1.0;9.0;1124;0;0;3
TestXSSFRangeCopier;4.0;2.0;11.0;1124;0;0;3
Type;4.0;0;1.0;1124;0;1;1
DeferredSXSSFITestDataProvider;13.0;1.0;14.0;1124;0;0;3
SlideAndNotesAtomListing;5.0;1.0;8.0;1124;0;0;3
AllHSLFRecordTests;0.0;1.0;39.0;1124;0;0;2
Area2DPtgBase;7.0;4.0;10.0;1124;0;0;3
Environment;9.0;4.0;12.0;1124;0;0;3
TestHSSFSheetShiftColumns;9.0;2.0;5.0;54;1;1;2
ExcelToHtmlConverter;102.0;2.0;28.0;1124;0;0;2
ConstantValueParser;26.0;1.0;10.0;1124;0;1;1
HeaderFooterBase;20.0;4.0;10.0;1124;0;0;3
XDDFBulletSizePoints;5.0;1.0;2.0;1124;0;0;3
TestNumberedList2;4.0;1.0;11.0;1124;0;0;3
ChartTitleFormatRecordGrabber;3.0;1.0;4.0;12;0;0;0
TestLittleEndian;22.0;1.0;6.0;302;0;1;1
EscherTextboxRecord;14.0;2.0;24.0;1124;0;0;2
EmbeddedObjectRefSubRecord;56.0;2.0;23.0;1124;0;1;2
FakeExternalLinksTable;2.0;3.0;2.0;1124;0;0;3
EmfPolyDraw;16.0;2.0;11.0;1124;0;0;3
TestNumberedList3;5.0;1.0;12.0;1124;0;0;3
EmfPlusPenAlignment;4.0;0;1.0;1124;0;0;3
ICacheEntry;0;0;0;1124;0;0;3
AreaFormatRecord;26.0;4.0;9.0;1124;0;1;1
RefModeRecord;12.0;4.0;9.0;1124;0;0;3
TestXSSFSimpleShape;2.0;1.0;23.0;1124;0;0;2
Op;0.0;0;1.0;1124;0;0;3
HSSFRequest;9.0;1.0;16.0;1124;0;0;2
XSLFTabStop;7.0;1.0;4.0;1124;0;0;3
EmfPlusSetClipPath;3.0;2.0;11.0;1124;0;0;3
FRDAbstractType;8.0;1.0;3.0;1124;0;0;3
NumberLookupComparer;3.0;2.0;5.0;1124;0;0;3
StringArrayDataSource;4.0;2.0;4.0;1124;0;0;3
IgnoreXMLDeclEvaluator;6.0;1.0;1.0;1124;0;0;3
XSLFFontInfo;58.0;1.0;11.0;1124;0;0;2
LineSpacingRule;5.0;0;3.0;1124;0;0;3
HSLFGroupShape;40.0;2.0;39.0;1124;0;0;2
TestFormulaRecord;7.0;1.0;17.0;146;0;1;2
TestReptFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
MovieShape;15.0;4.0;26.0;1124;0;0;2
XDGFShape;183.0;2.0;41.0;1124;0;0;2
CellFormatBugExample;7.0;2.0;9.0;32;0;0;0
XSSFPivotTable;53.0;2.0;21.0;1124;0;0;2
POIFSWriterEvent;5.0;1.0;10.0;1124;0;0;3
HemfRecord;0;0;0;1124;0;0;3
MissingCellPolicy;0.0;0;15.0;1124;0;0;2
TestLinkedDataRecord;2.0;1.0;8.0;143;0;1;1
XSSFPivotCacheDefinition;16.0;2.0;15.0;1124;0;0;2
HWPFTestCase;5.0;1.0;7.0;1124;0;0;3
TestXSSFBorderStyle;1.0;2.0;2.0;1124;0;0;3
TestCurrentUserAtom;3.0;1.0;8.0;1124;0;0;3
GeneralNumberFormatter;6.0;2.0;3.0;1124;0;0;3
XDGFConnection;10.0;1.0;3.0;1124;0;0;3
XSLFCommentAuthors;6.0;2.0;8.0;1124;0;0;3
HybridStreaming;7.0;1.0;7.0;1124;0;0;3
SimpleFraction;14.0;1.0;2.0;1124;0;0;3
TestHSSFComment;18.0;2.0;35.0;315;0;1;2
FeatRecord;29.0;4.0;20.0;1124;0;1;2
HSSFPatternFormatting;17.0;1.0;8.0;1124;0;0;3
OperationPtg;3.0;2.0;11.0;1124;0;0;3
SaveRecalcRecord;13.0;4.0;9.0;1124;0;0;3
SXSSFPicture;32.0;1.0;21.0;1124;0;0;2
EmfPlusSetCompositingQuality;0.0;2.0;2.0;1124;0;0;3
TestLinkTable;6.0;1.0;20.0;177;0;1;2
DrawSheet;8.0;1.0;9.0;1124;0;0;3
HWPFOldDocument;19.0;3.0;37.0;1124;0;0;2
SXSSFEvaluationWorkbook;6.0;2.0;12.0;1124;0;0;3
TileFlipMode;3.0;0;2.0;1124;0;0;3
ClientAnchor;0;0;0;1124;0;1;1
VSDDumper;16.0;1.0;12.0;1124;0;0;3
TestReOrderingSlides;6.0;1.0;8.0;1124;0;0;3
XWPFLatentStyles;7.0;1.0;2.0;1124;0;0;3
PropertyComparator;7.0;1.0;3.0;1124;0;0;3
Guide;38.0;1.0;11.0;1124;0;0;3
NormalisedDecimal;28.0;1.0;5.0;1124;0;0;3
EscherTertiaryOptRecord;5.0;3.0;4.0;1124;0;0;3
ExternalName;4.0;1.0;6.0;1124;0;0;3
